timestamp,expected,predicted,correct,notes
2026-05-13T20:14:50.833172+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:51.005039+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:51.193098+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:51.414104+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:51.581238+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:51.753044+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:51.937118+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:52.326864+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:52.604007+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:52.856001+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:53.095115+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:53.329894+00:00,DISENGAGED,ENGAGED,False,,ENGAGED,ENGAGED
2026-05-13T20:14:56.562486+00:00,DISENGAGED,DISENGAGED,True,,DISENGAGED,DISENGAGED
2026-05-13T20:14:56.741716+00:00,DISENGAGED,DISENGAGED,True,,DISENGAGED,DISENGAGED
2026-05-13T20:14:56.950976+00:00,DISENGAGED,DISENGAGED,True,,DISENGAGED,DISENGAGED
2026-05-13T20:14:57.126309+00:00,DISENGAGED,DISENGAGED,True,,DISENGAGED,DISENGAGED
2026-05-13T20:14:57.336758+00:00,DISENGAGED,DISENGAGED,True,,DISENGAGED,DISENGAGED
2026-05-13T20:14:57.566514+00:00,DISENGAGED,DISENGAGED,True,,DISENGAGED,DISENGAGED
2026-05-13T20:14:57.778255+00:00,DISENGAGED,DISENGAGED,True,,DISENGAGED,DISENGAGED
2026-05-13T20:14:57.969424+00:00,DISENGAGED,DISENGAGED,True,,DISENGAGED,DISENGAGED
2026-05-13T20:14:58.365758+00:00,DISENGAGED,DISENGAGED,True,,ATTENTION_SEEKING,ATTENTION_SEEKING
2026-05-13T20:14:58.579648+00:00,DISENGAGED,DISENGAGED,True,,ATTENTION_SEEKING,ATTENTION_SEEKING
2026-05-13T20:14:58.762427+00:00,DISENGAGED,DISENGAGED,True,,ATTENTION_SEEKING,ATTENTION_SEEKING
2026-05-13T20:14:58.976567+00:00,DISENGAGED,DISENGAGED,True,,ATTENTION_SEEKING,ATTENTION_SEEKING
2026-05-13T20:14:59.191903+00:00,DISENGAGED,DISENGAGED,True,,ATTENTION_SEEKING,ATTENTION_SEEKING
2026-05-13T20:14:59.407479+00:00,DISENGAGED,DISENGAGED,True,,ATTENTION_SEEKING,ATTENTION_SEEKING
2026-05-13T20:14:59.607410+00:00,DISENGAGED,DISENGAGED,True,,ATTENTION_SEEKING,ATTENTION_SEEKING
2026-05-13T20:14:59.794383+00:00,DISENGAGED,DISENGAGED,True,,ATTENTION_SEEKING,ATTENTION_SEEKING
2026-05-13T20:14:59.963758+00:00,DISENGAGED,DISENGAGED,True,,ATTENTION_SEEKING,ATTENTION_SEEKING
2026-05-13T20:15:00.174630+00:00,DISENGAGED,DISENGAGED,True,,ATTENTION_SEEKING,ATTENTION_SEEKING
2026-05-13T20:15:00.376582+00:00,DISENGAGED,DISENGAGED,True,,COOLDOWN,COOLDOWN
2026-05-13T20:15:00.588987+00:00,DISENGAGED,DISENGAGED,True,,COOLDOWN,COOLDOWN
2026-05-13T20:15:00.803759+00:00,DISENGAGED,DISENGAGED,True,,COOLDOWN,COOLDOWN
2026-05-13T20:15:00.967738+00:00,DISENGAGED,DISENGAGED,True,,COOLDOWN,COOLDOWN
2026-05-13T20:15:01.161989+00:00,DISENGAGED,DISENGAGED,True,,COOLDOWN,COOLDOWN
2026-05-13T20:15:01.356745+00:00,DISENGAGED,DISENGAGED,True,,COOLDOWN,COOLDOWN
2026-05-13T20:15:01.554414+00:00,DISENGAGED,DISENGAGED,True,,COOLDOWN,COOLDOWN
2026-05-13T20:15:01.731213+00:00,DISENGAGED,DISENGAGED,True,,COOLDOWN,COOLDOWN
